Id,Title,Year,Rating,Views,Likes,Minutes,Tagline,Language,Countries,Directors,Cast
47426,Treasure Planet,2002,3.8,422416,108589,95,Find your place in the universe.,English,['USA'],"['Ron Clements', 'John Musker']","['Joseph Gordon-Levitt', 'Brian Murray', 'Emma Thompson', 'David Hyde Pierce', 'Martin Short']"
30264,Percy Jackson & the Olympians: The Lightning Thief,2010,2.6,577029,56674,118,Worlds Collide,English,"['USA', 'UK', 'Canada']",['Chris Columbus'],"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Jake Abel', 'Pierce Brosnan']"
350384,The Big Sick,2017,3.8,347675,87035,120,An awkward true story.,English,['USA'],['Michael Showalter'],"['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter', 'Ray Romano', 'Anupam Kher']"
51557,Constantine,2005,3.3,403460,84478,121,Hell wants him. Heaven won’t take him. Earth needs him.,English,"['Germany', 'USA']",['Francis Lawrence'],"['Keanu Reeves', 'Rachel Weisz', 'Shia LaBeouf', 'Djimon Hounsou', 'Max Baker']"
46869,Fantastic Four,2005,2.4,658885,52086,106,4 times the action. 4 times the adventure. 4 times the fantastic.,English,"['Germany', 'USA']",['Tim Story'],"['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans', 'Michael Chiklis', 'Julian McMahon']"
51320,M,1931,4.3,210876,64997,111,Who is the murderer?,German,['Germany'],['Fritz Lang'],"['Peter Lorre', 'Ellen Widmann', 'Inge Landgut', 'Otto Wernicke', 'Theodor Loos']"
51905,"Crouching Tiger, Hidden Dragon",2000,4.0,313498,80136,120,"A timeless story of strength, secrets and two warriors who would never surrender",Chinese,"['China', 'Hong Kong', 'Taiwan', 'USA']",['Ang Lee'],"['Michelle Yeoh', 'Chow Yun-fat', 'Zhang Ziyi', 'Chang Chen', 'Sihung Lung']"
221232,Maze Runner: The Scorch Trials,2015,2.9,474163,67154,131,The Maze Was Just the Beginning.,English,['USA'],['Wes Ball'],"[""Dylan O'Brien"", 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Dexter Darden', 'Patricia Clarkson']"
40554,Tokyo Story,1953,4.4,142172,50171,137,"As long as life goes on, relationships between parents and children will bring boundless joy and endless grief.",Japanese,['Japan'],['Yasujirō Ozu'],"['Chishū Ryū', 'Chieko Higashiyama', 'Setsuko Hara', 'Haruko Sugimura', 'Sō Yamamura']"
27730,Blade,1998,3.4,366949,79089,121,Part Man. Part Vampire. All Hero.,English,['USA'],['Stephen Norrington'],"['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson', ""N'Bushe Wright"", 'Donal Logue']"
225437,The Visit,2015,3.1,347144,59144,94,No one loves you like your grandparents.,English,"['Japan', 'USA']",['M. Night Shyamalan'],"['Olivia DeJonge', 'Ed Oxenbould', 'Deanna Dunagan', 'Peter McRobbie', 'Kathryn Hahn']"
2685,Unforgiven,1992,4.2,268352,76428,130,Some legends will never be forgotten. Some wrongs can never be forgiven.,English,['USA'],['Clint Eastwood'],"['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman', 'Richard Harris', 'Jaimz Woolvett']"
50561,National Treasure,2004,3.3,539885,85260,131,The greatest adventure history has ever revealed.,English,['USA'],['Jon Turteltaub'],"['Nicolas Cage', 'Diane Kruger', 'Justin Bartha', 'Sean Bean', 'Jon Voight']"
14327,Fast Five,2011,3.5,462698,81931,130,Get the Fifth Gear.,English,['USA'],['Justin Lin'],"['Vin Diesel', 'Paul Walker', 'Jordana Brewster', 'Tyrese Gibson', 'Ludacris']"
114563,Only Lovers Left Alive,2013,3.8,227529,73649,123,,English,"['France', 'Germany', 'Greece', 'UK']",['Jim Jarmusch'],"['Tilda Swinton', 'Tom Hiddleston', 'Anton Yelchin', 'Mia Wasikowska', 'Jeffrey Wright']"
180982,The Intern,2015,3.3,434086,75203,121,Experience never gets old,English,['USA'],['Nancy Meyers'],"['Robert De Niro', 'Anne Hathaway', 'Rene Russo', 'Anders Holm', 'JoJo Kushner']"
47705,Dumb and Dumber,1994,3.3,560697,86645,107,"What the one doesn’t have, the other is missing.",English,['USA'],['Peter Farrelly'],"['Jim Carrey', 'Jeff Daniels', 'Lauren Holly', 'Teri Garr', 'Charles Rocket']"
51555,Starship Troopers,1997,3.8,330224,94088,129,The only good bug is a dead bug.,English,['USA'],['Paul Verhoeven'],"['Casper Van Dien', 'Dina Meyer', 'Denise Richards', 'Jake Busey', 'Neil Patrick Harris']"
50826,West Side Story,1961,3.8,338402,73672,151,The screen achieves one of the great entertainments in the history of motion pictures,English,['USA'],"['Robert Wise', 'Jerome Robbins']","['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno', 'George Chakiris']"
51951,All About My Mother,1999,4.1,220625,76984,101,Part of every woman is a mother/actress/saint/sinner. And part of every man is a woman.,Spanish,"['Spain', 'France']",['Pedro Almodóvar'],"['Cecilia Roth', 'Marisa Paredes', 'Candela Peña', 'Antonia San Juan', 'Penélope Cruz']"
320481,Fast X,2023,2.5,258485,41547,142,The end of the road begins.,English,['USA'],['Louis Leterrier'],"['Vin Diesel', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'John Cena']"
203083,The Jungle Book,2016,3.2,566424,68984,106,The legend will never be the same.,English,"['UK', 'USA']",['Jon Favreau'],"['Neel Sethi', 'Bill Murray', 'Ben Kingsley', 'Idris Elba', 'Scarlett Johansson']"
37648,The Blind Side,2009,3.3,556437,76704,129,Based on the extraordinary true story,English,['USA'],['John Lee Hancock'],"['Sandra Bullock', 'Tim McGraw', 'Quinton Aaron', 'Jae Head', 'Lily Collins']"
124133,Furious 7,2015,3.2,474788,73617,137,Vengeance Hits Home,English,['USA'],['James Wan'],"['Vin Diesel', 'Paul Walker', 'Jason Statham', 'Michelle Rodriguez', 'Jordana Brewster']"
50942,Primal Fear,1996,3.9,267819,70833,129,"Sooner or later, a man who wears two faces forgets which one is real",English,['USA'],['Gregory Hoblit'],"['Richard Gere', 'Laura Linney', 'Edward Norton', 'John Mahoney', 'Alfre Woodard']"
354251,Terrifier,2016,2.4,280987,48264,84,,English,['USA'],['Damien Leone'],"['David Howard Thornton', 'Jenna Kanell', 'Samantha Scaffidi', 'Catherine Corcoran', 'Pooya Mohseni']"
46145,Madagascar: Escape 2 Africa,2008,3.1,683141,69438,89,Still together. Still lost!,English,['USA'],"['Eric Darnell', 'Tom McGrath']","['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Sacha Baron Cohen']"
1001285,Abigail,2024,3.2,178394,52417,109,Children can be such monsters.,English,['USA'],"['Matt Bettinelli-Olpin', 'Tyler Gillett']","['Melissa Barrera', 'Dan Stevens', 'Alisha Weir', 'Kathryn Newton', 'Kevin Durand']"
444598,Murder Mystery,2019,2.7,450663,53952,97,First class problems. Second class detectives.,English,['USA'],['Kyle Newacheck'],"['Adam Sandler', 'Jennifer Aniston', 'Luke Evans', 'Terence Stamp', 'Gemma Arterton']"
47109,You’ve Got Mail,1998,3.5,359717,73727,119,Someone you pass on the street may already be the love of your life.,English,['USA'],['Nora Ephron'],"['Meg Ryan', 'Tom Hanks', 'Greg Kinnear', 'Heather Burns', 'Parker Posey']"
193748,"Hail, Caesar!",2016,3.3,317492,54575,106,Lights. Camera. Abduction.,English,"['UK', 'USA']","['Joel Coen', 'Ethan Coen']","['Josh Brolin', 'George Clooney', 'Alden Ehrenreich', 'Ralph Fiennes', 'Scarlett Johansson']"
47071,Candyman,1992,3.6,271688,74687,100,You don’t have to believe… just beware.,English,['USA'],['Bernard Rose'],"['Virginia Madsen', 'Tony Todd', 'Xander Berkeley', 'Kasi Lemmons', 'Vanessa Williams']"
51382,Gone with the Wind,1939,3.8,280303,57589,233,The greatest romance of all time!,English,['USA'],['Victor Fleming'],"['Vivien Leigh', 'Clark Gable', 'Olivia de Havilland', 'Leslie Howard', 'Hattie McDaniel']"
806637,Hawkeye,2021,3.3,366280,87539,297,"This holiday season, the best gifts come with a bow.",English,['USA'],"['Rhys Thomas', 'Bertie']","['Jeremy Renner', 'Hailee Steinfeld', 'Tony Dalton', 'Alaqua Cox', 'Fra Fee']"
51107,The Dreamers,2003,3.6,245607,64754,115,Together nothing is impossible. Together nothing is forbidden.,English,"['France', 'Italy', 'UK']",['Bernardo Bertolucci'],"['Michael Pitt', 'Eva Green', 'Louis Garrel', 'Anna Chancellor', 'Robin Renucci']"
87964,Captain Phillips,2013,3.7,422878,77057,134,Out here survival is everything.,English,['USA'],['Paul Greengrass'],"['Tom Hanks', 'Barkhad Abdi', 'Barkhad Abdirahman', 'Faysal  Ahmed', 'Mahat M. Ali']"
348456,Columbus,2017,4.0,132298,49370,105,In the middle of all the mess… there was this.,English,['USA'],['Kogonada'],"['John Cho', 'Haley Lu Richardson', 'Michelle Forbes', 'Rory Culkin', 'Parker Posey']"
270477,Atomic Blonde,2017,3.3,329993,64895,115,Talents can be overrated.,English,"['Sweden', 'Germany', 'Hungary', 'USA']",['David Leitch'],"['Charlize Theron', 'James McAvoy', 'Eddie Marsan', 'John Goodman', 'Toby Jones']"
37180,Paranormal Activity,2007,2.9,510994,57384,86,What Happens When You Sleep?,English,['USA'],['Oren Peli'],"['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs', 'Amber Armstrong', 'Ashley Palmer']"
809395,Violent Night,2022,3.0,233522,58017,111,You better watch out.,English,"['Canada', 'Japan', 'USA']",['Tommy Wirkola'],"['David Harbour', 'John Leguizamo', ""Beverly D'Angelo"", 'Alex Hassell', 'Alexis Louder']"
60297,Ice Age: The Meltdown,2006,3.1,740849,64367,91,The Chill is Gone.,English,['USA'],['Carlos Saldanha'],"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Seann William Scott']"
513206,After Yang,2021,3.8,143754,48289,96,The future has never looked so human.,English,['USA'],['Kogonada'],"['Justin H. Min', 'Malea Emma Tjandrawidjaja', 'Colin Farrell', 'Jodie Turner-Smith', 'Haley Lu Richardson']"
145822,The Man from U.N.C.L.E.,2015,3.4,383463,81598,116,Saving the world never goes out of style.,English,['USA'],['Guy Ritchie'],"['Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Elizabeth Debicki', 'Luca Calvani']"
485265,Three Thousand Years of Longing,2022,3.4,188790,46738,108,What would you wish for?,English,"['Australia', 'China', 'UK', 'USA']",['George Miller'],"['Tilda Swinton', 'Idris Elba', 'Erdil Yaşaroğlu', 'Sabrina Elba', 'Sarah Houbolt']"
475032,Run,2020,3.2,302318,51017,90,You can’t escape a mother’s love.,English,['USA'],['Aneesh Chaganty'],"['Sarah Paulson', 'Kiera Allen', 'Pat Healy', 'Sara Sohn', 'Erik Athavale']"
333445,Logan Lucky,2017,3.5,315500,74627,118,See how the other half steals.,English,['USA'],['Steven Soderbergh'],"['Channing Tatum', 'Adam Driver', 'Daniel Craig', 'Riley Keough', 'Katie Holmes']"
46087,Child’s Play,1988,3.3,381307,77428,87,"Something’s moved in with the Barclay family, and so has terror.",English,['USA'],['Tom Holland'],"['Catherine Hicks', 'Chris Sarandon', 'Alex Vincent', 'Brad Dourif', 'Dinah Manoff']"
368540,Possessor,2020,3.6,184722,52684,104,No body is safe,English,"['Australia', 'Canada', 'UK', 'USA']",['Brandon Cronenberg'],"['Andrea Riseborough', 'Christopher Abbott', 'Jennifer Jason Leigh', 'Sean Bean', 'Tuppence Middleton']"
46462,Pineapple Express,2008,3.3,462205,85018,111,Put this in your pipe and smoke it.,English,['USA'],['David Gordon Green'],"['Seth Rogen', 'James Franco', 'Gary Cole', 'Danny McBride', 'Rosie Perez']"
49816,Bambi,1942,3.5,648943,74690,70,A great love story.,English,['USA'],['David Hand'],"['Donnie Dunagan', 'Peter Behn', 'Stan Alexander', 'Cammie King', 'Will Wright']"
38957,TRON: Legacy,2010,3.1,478560,78816,125,The Game Has Changed.,English,['USA'],['Joseph Kosinski'],"['Jeff Bridges', 'Garrett Hedlund', 'Olivia Wilde', 'Bruce Boxleitner', 'James Frain']"
48255,27 Dresses,2008,3.2,377917,70191,111,She’s about to find the perfect fit.,English,['USA'],['Anne Fletcher'],"['Katherine Heigl', 'James Marsden', 'Malin Åkerman', 'Judy Greer', 'Edward Burns']"
40915,The Adventures of Tintin,2011,3.6,461670,84690,107,"This year, discover how far adventure will take you.",English,"['New Zealand', 'USA']",['Steven Spielberg'],"['Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg']"
123475,Brooklyn,2015,3.8,278499,70168,111,"Two countries, two loves, one heart",English,"['Canada', 'Ireland', 'UK']",['John Crowley'],"['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen', 'Jim Broadbent', 'Julie Walters']"
51976,War of the Worlds,2005,3.3,421367,66163,117,They’re already here.,English,['USA'],['Steven Spielberg'],"['Tom Cruise', 'Dakota Fanning', 'Justin Chatwin', 'Miranda Otto', 'Tim Robbins']"
842221,A Man Called Otto,2022,3.5,243884,66133,126,Fall in love with the grumpiest man in America.,English,"['Sweden', 'USA']",['Marc Forster'],"['Tom Hanks', 'Mariana Treviño', 'Rachel Keller', 'John Higgins', 'Tony Bingham']"
51396,Fantasia,1940,3.9,465980,87257,124,The most sensational sound you’ll ever see!,English,['USA'],"['David Hand', 'James Algar']","['Deems Taylor', 'Walt Disney', 'Julietta Novis', 'Leopold Stokowski']"
507592,The King of Staten Island,2020,3.4,281701,68056,137,,English,['USA'],['Judd Apatow'],"['Pete Davidson', 'Marisa Tomei', 'Bill Burr', 'Bel Powley', 'Maude Apatow']"
51565,Dogville,2003,4.1,183314,55578,178,A quiet little town not far from here,English,"['Denmark', 'Finland', 'France', 'Germany', 'Netherlands', 'Norway', 'Sweden', 'UK']",['Lars von Trier'],"['Nicole Kidman', 'Paul Bettany', 'John Hurt', 'Stellan Skarsgård', 'Philip Baker Hall']"
51268,Crash,1996,3.7,188476,50276,100,Love in the dying moments of the twentieth century,English,"['Canada', 'UK', 'USA']",['David Cronenberg'],"['James Spader', 'Holly Hunter', 'Elias Koteas', 'Deborah Kara Unger', 'Rosanna Arquette']"
43989,Let the Right One In,2008,4.1,257845,74608,114,Eli is 12 years old. She’s been 12 for over 200 years and she just moved in next door.,Swedish,"['Germany', 'Sweden']",['Tomas Alfredson'],"['Kåre Hedebrant', 'Lina Leandersson', 'Per Ragnar', 'Henrik Dahl', 'Karin Bergquist']"
79787,Rush,2013,3.8,341507,79681,123,Everyone’s driven by something.,English,"['UK', 'USA']",['Ron Howard'],"['Chris Hemsworth', 'Daniel Brühl', 'Olivia Wilde', 'Alexandra Maria Lara', 'Pierfrancesco Favino']"
50986,Ghost World,2001,3.6,241754,66861,111,Accentuate the negative.,English,"['Germany', 'UK', 'USA']",['Terry Zwigoff'],"['Thora Birch', 'Scarlett Johansson', 'Steve Buscemi', 'Brad Renfro', 'Illeana Douglas']"
399500,In the Heights,2021,3.5,267278,66376,143,The time has come.,English,['USA'],['Jon M. Chu'],"['Anthony Ramos', 'Corey Hawkins', 'Leslie Grace', 'Melissa Barrera', 'Olga Merediz']"
237378,The Founder,2016,3.4,370917,61034,115,Risk taker. Rule breaker. Game changer.,English,"['Greece', 'USA']",['John Lee Hancock'],"['Michael Keaton', 'Nick Offerman', 'John Carroll Lynch', 'Linda Cardellini', 'B.J. Novak']"
45485,Cinderella,1950,3.5,615745,77029,74,The greatest love story ever told.,English,['USA'],"['Hamilton Luske', 'Wilfred Jackson']","['Ilene Woods', 'Eleanor Audley', 'Verna Felton', 'Claire Du Brey', 'Rhoda Williams']"
45797,Pinocchio,1940,3.5,624356,71659,88,"When you wish upon a star, your dreams come true.",English,['USA'],"['Ben Sharpsteen', 'Hamilton Luske']","['Dickie Jones', 'Cliff Edwards', 'Christian Rub', 'Evelyn Venable', 'Walter Catlett']"
430633,Upgrade,2018,3.7,270793,75429,100,Not man. Not machine. More.,English,"['Australia', 'USA']",['Leigh Whannell'],"['Logan Marshall-Green', 'Betty Gabriel', 'Harrison Gilbertson', 'Melanie Vallejo', 'Benedict Hardie']"
887621,Fall,2022,2.6,262611,33091,107,Fear reaches new heights.,English,"['USA', 'UK']",['Scott Mann'],"['Grace Caroline Currey', 'Virginia Gardner', 'Jeffrey Dean Morgan', 'Mason Gooding', 'Jasper Cole']"
744826,Enola Holmes 2,2022,3.3,322161,66075,129,The sequel is afoot!,English,"['USA', 'UK']",['Harry Bradbeer'],"['Millie Bobby Brown', 'Henry Cavill', 'David Thewlis', 'Louis Partridge', 'Susan Wokoma']"
730798,Cha Cha Real Smooth,2022,3.8,155956,57222,108,Falling in love is easy. Growing up is hard.,English,['USA'],['Cooper Raiff'],"['Cooper Raiff', 'Dakota Johnson', 'Vanessa Burghardt', 'Evan Assante', 'Leslie Mann']"
5355,Super 8,2011,3.5,435305,81607,112,It Arrives.,English,['USA'],['J.J. Abrams'],"['Joel Courtney', 'Elle Fanning', 'Riley Griffiths', 'Kyle Chandler', 'Noah Emmerich']"
51529,The Conversation,1974,4.2,203534,62143,113,Harry Caul is an invader of privacy. The best in the business.,English,['USA'],['Francis Ford Coppola'],"['Gene Hackman', 'John Cazale', 'Allen Garfield', 'Frederic Forrest', 'Cindy Williams']"
208664,,,,,,,,,,,
871385,The Nun II,2023,2.3,249161,32046,110,Confess your sins.,English,['USA'],['Michael Chaves'],"['Taissa Farmiga', 'Jonas Bloquet', 'Storm Reid', 'Anna Popplewell', 'Bonnie Aarons']"
43860,Star Trek,2009,3.6,484614,89950,127,The future begins.,English,['USA'],['J.J. Abrams'],"['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy', 'Eric Bana', 'Bruce Greenwood']"
37004,Stop Making Sense,1984,4.7,162216,80485,88,Why stop making sense? Why a movie? Why a big suit? Where do the odd movements come from? What will the band do next?,English,['USA'],['Jonathan Demme'],"['David Byrne', 'Chris Frantz', 'Jerry Harrison', 'Tina Weymouth', 'Ednah Holt']"
201340,Straight Outta Compton,2015,3.8,362469,82595,147,The Story of N.W.A.,English,"['UK', 'USA']",['F. Gary Gray'],"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.', 'Aldis Hodge']"
46127,The Hunchback of Notre Dame,1996,3.7,527909,85526,91,Join the party!,English,['USA'],"['Gary Trousdale', 'Kirk Wise']","['Tom Hulce', 'Demi Moore', 'Tony Jay', 'Kevin Kline', 'Charles Kimbrough']"
44741,The Hurt Locker,2008,3.7,363634,66585,131,You’ll know when you’re in it.,English,['USA'],['Kathryn Bigelow'],"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'David Morse', 'Guy Pearce']"
43680,Bottle Rocket,1996,3.5,221704,59036,91,"They’re not really criminals, but everyone’s got to have a dream.",English,['USA'],['Wes Anderson'],"['Luke Wilson', 'Owen Wilson', 'Robert Musgrave', 'Lumi Cavazos', 'James Caan']"
62483,Shame,2011,3.8,257486,57001,102,,English,"['Canada', 'UK']",['Steve McQueen'],"['Michael Fassbender', 'Carey Mulligan', 'James Badge Dale', 'Nicole Beharie', 'Lucy Walters']"
51933,The Untouchables,1987,3.8,295781,69389,119,What are you prepared to do?,English,['USA'],['Brian De Palma'],"['Kevin Costner', 'Sean Connery', 'Charles Martin Smith', 'Andy García', 'Robert De Niro']"
47627,The Thin Red Line,1998,4.1,211194,53317,171,Every man fights his own war.,English,"['Japan', 'USA', 'Belgium', 'Canada']",['Terrence Malick'],"['Jim Caviezel', 'Ben Chaplin', 'Dash Mihok', 'Woody Harrelson', 'Nick Nolte']"
50780,The Devil’s Advocate,1997,3.5,324076,66610,144,Evil has its winning ways.,English,"['Germany', 'USA']",['Taylor Hackford'],"['Keanu Reeves', 'Al Pacino', 'Charlize Theron', 'Jeffrey Jones', 'Judith Ivey']"
384557,Twin Peaks,1989,4.6,223548,92519,116,Who killed Laura Palmer?,English,['USA'],['David Lynch'],"['Kyle MacLachlan', 'Michael Ontkean', 'Mädchen Amick', 'Dana Ashbrook', 'Richard Beymer']"
2701,Dancer in the Dark,2000,4.2,180383,61096,140,You don’t need eyes to see.,English,"['Argentina', 'Denmark', 'Finland', 'France', 'Germany', 'Iceland', 'Italy', 'Netherlands', 'Norway', 'Sweden', 'UK', 'USA']",['Lars von Trier'],"['Björk', 'Catherine Deneuve', 'David Morse', 'Peter Stormare', 'Joel Grey']"
113380,Cinderella,2015,3.2,520342,70985,105,Midnight is just the beginning.,English,"['UK', 'USA']",['Kenneth Branagh'],"['Lily James', 'Cate Blanchett', 'Richard Madden', 'Stellan Skarsgård', 'Holliday Grainger']"
645487,Malcolm & Marie,2021,3.0,259519,48854,106,Madly in Love,English,['USA'],['Sam Levinson'],"['John David Washington', 'Zendaya']"
51472,Troy,2004,3.3,467392,68188,163,For passion. For honor. For destiny. For victory. For love.,English,"['USA', 'Malta', 'UK']",['Wolfgang Petersen'],"['Brad Pitt', 'Orlando Bloom', 'Eric Bana', 'Brian Cox', 'Sean Bean']"
45109,Blow Out,1981,4.1,192381,65752,108,Murder has a sound all of its own!,English,['USA'],['Brian De Palma'],"['John Travolta', 'Nancy Allen', 'John Lithgow', 'Dennis Franz', 'Peter Boyden']"
888054,Fallen Leaves,2023,3.8,168387,57570,81,,Finnish,"['Finland', 'Germany']",['Aki Kaurismäki'],"['Alma Pöysti', 'Jussi Vatanen', 'Janne Hyytiäinen', 'Nuppu Koivu', 'Mia Snellman']"
49983,Hairspray,2007,3.4,466673,86137,117,"When you follow your own beat, the world will follow you.",English,"['UK', 'USA']",['Adam Shankman'],"['Nikki Blonsky', 'John Travolta', 'Zac Efron', 'Michelle Pfeiffer', 'Brittany Snow']"
48532,The Umbrellas of Cherbourg,1964,4.1,152681,56583,93,A film for all the young lovers of the world,French,"['France', 'Germany']",['Jacques Demy'],"['Catherine Deneuve', 'Nino Castelnuovo', 'Anne Vernon', 'Mireille Perrey', 'Marc Michel']"
46779,Happy Feet,2006,2.9,689841,59027,108,WARNING: May Cause Toe-Tapping.,English,"['Australia', 'USA']",['George Miller'],"['Elijah Wood', 'Robin Williams', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman']"
915230,BlackBerry,2023,3.8,175193,55449,119,Work hard. Fail hard.,English,"['Canada', 'Finland']",['Matt Johnson'],"['Jay Baruchel', 'Glenn Howerton', 'Matt Johnson', 'Rich Sommer', 'Michael Ironside']"
366722,The Ritual,2017,3.2,303798,60628,94,Your Darkest Dream Awaits You,English,"['Canada', 'UK', 'USA']",['David Bruckner'],"['Rafe Spall', 'Arsher Ali', 'Robert James-Collier', 'Sam Troughton', 'Paul Reid']"
78266,The Raid,2011,4.0,263301,82792,101,"1 Ruthless Crime Lord, 20 Elite Cops, 30 Floors of Hell",Indonesian,"['France', 'Indonesia', 'USA']",['Gareth Evans'],"['Iko Uwais', 'Joe Taslim', 'Donny Alamsyah', 'Yayan Ruhian', 'Pierre Gruno']"
51640,Erin Brockovich,2000,3.8,310079,68023,131,She brought a small town to its feet and a huge corporation to its knees.,English,['USA'],['Steven Soderbergh'],"['Julia Roberts', 'Albert Finney', 'Aaron Eckhart', 'Marg Helgenberger', 'Cherry Jones']"
140512,Neighbors,2014,2.9,522313,60049,97,Family vs. Frat,English,['USA'],['Nicholas Stoller'],"['Seth Rogen', 'Zac Efron', 'Rose Byrne', 'Dave Franco', 'Christopher Mintz-Plasse']"
522405,Shazam! Fury of the Gods,2023,2.4,251390,33793,130,Oh. My. Gods.,English,['USA'],['David F. Sandberg'],"['Zachary Levi', 'Asher Angel', 'Jack Dylan Grazer', 'Rachel Zegler', 'Adam Brody']"
351914,It Comes at Night,2017,3.2,245228,42550,91,,English,['USA'],['Trey Edward Shults'],"['Joel Edgerton', 'Christopher Abbott', 'Carmen Ejogo', 'Riley Keough', 'Kelvin Harrison Jr.']"
517828,Love and Monsters,2020,3.2,314108,64166,109,An apocalyptic love story.,English,['USA'],['Michael Matthews'],"[""Dylan O'Brien"", 'Jessica Henwick', 'Michael Rooker', 'Dan Ewing', 'Ariana Greenblatt']"
51698,A Fistful of Dollars,1964,3.9,276951,76747,99,"In his own way he is perhaps, the most dangerous man who ever lived!",Italian,"['Germany', 'Italy', 'Spain']",['Sergio Leone'],"['Clint Eastwood', 'Marianne Koch', 'Gian Maria Volonté', 'Wolfgang Lukschy', 'Sieghardt Rupp']"
49396,Charlie’s Angels,2000,3.1,456357,66842,98,Get Some Action,English,['USA'],['McG'],"['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu', 'Bill Murray', 'Sam Rockwell']"
51842,Saw III,2006,2.9,377382,57077,108,Suffering? You Haven’t Seen Anything Yet…,English,['USA'],['Darren Lynn Bousman'],"['Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen', 'Bahar Soomekh', 'Donnie Wahlberg']"
255900,Nerve,2016,2.9,437454,63554,96,We dare you.,English,['USA'],"['Henry Joost', 'Ariel Schulman']","['Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis']"
51526,To Kill a Mockingbird,1962,4.1,354333,72475,129,The rare film story of a father who must expose his children to a small town’s outraged passions… and can only protect them with his love.,English,['USA'],['Robert Mulligan'],"['Mary Badham', 'Gregory Peck', 'Phillip Alford', 'John Megna', 'Frank Overton']"
49257,Lady Vengeance,2005,4.0,165380,53682,115,All she wanted was a peaceful life… they didn’t give it.,Korean,['South Korea'],['Park Chan-wook'],"['Lee Young-ae', 'Choi Min-sik', 'Kwon Yea-young', 'Kim Si-hoo', 'Nam Il-woo']"
44681,One Hundred and One Dalmatians,1961,3.6,596703,82900,79,The Canine Caper of the Century,English,['USA'],"['Hamilton Luske', 'Wolfgang Reitherman']","['Rod Taylor', ""J. Pat O'Malley"", 'Betty Lou Gerson', 'Martha Wentworth', 'Ben Wright']"
51513,Men in Black II,2002,2.9,604064,63831,88,Same Planet. New Scum.,English,['USA'],['Barry Sonnenfeld'],"['Will Smith', 'Tommy Lee Jones', 'Lara Flynn Boyle', 'Rosario Dawson', 'Johnny Knoxville']"
13972,Limitless,2011,3.3,458755,68974,105,What if a pill could make you rich and powerful?,English,['USA'],['Neil Burger'],"['Bradley Cooper', 'Robert De Niro', 'Abbie Cornish', 'Andrew Howard', 'Anna Friel']"
51336,Austin Powers: International Man of Mystery,1997,3.4,444802,81671,94,"If he were any cooler, he’d still be frozen, baby!",English,"['Germany', 'USA']",['Jay Roach'],"['Mike Myers', 'Elizabeth Hurley', 'Michael York', 'Mimi Rogers', 'Robert Wagner']"
266132,Maze Runner: The Death Cure,2018,3.1,411253,66341,143,The end will be WCKD,English,['USA'],['Wes Ball'],"[""Dylan O'Brien"", 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Dexter Darden', 'Patricia Clarkson']"
337565,The Death of Stalin,2017,3.8,262087,70332,107,"In the Kremlin, no one can hear you scheme",English,"['Belgium', 'France', 'UK']",['Armando Iannucci'],"['Steve Buscemi', 'Simon Russell Beale', 'Jeffrey Tambor', 'Dermot Crowley', 'Michael Palin']"
50702,Vanilla Sky,2001,3.4,285735,54286,136,"Forget everything you know, and open your eyes.",English,"['Spain', 'USA']",['Cameron Crowe'],"['Tom Cruise', 'Penélope Cruz', 'Cameron Diaz', 'Kurt Russell', 'Jason Lee']"
45909,Network,1976,4.3,186303,59161,122,Television will never be the same,English,['USA'],['Sidney Lumet'],"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall', 'Ned Beatty']"
43301,2012,2009,2.4,571663,42144,158,We Were Warned.,English,['USA'],['Roland Emmerich'],"['John Cusack', 'Amanda Peet', 'Chiwetel Ejiofor', 'Thandiwe Newton', 'Oliver Platt']"
